images,category
2\print_2_7078.jpg,2
1\fake_1_8928.jpg,1
1\fake_2_105146.jpg,1
0\genuine_1_1800.jpg,0
1\fake_3_155957.jpg,1
0\genuine_4_67712.jpg,0
0\genuine_2_27441.jpg,0
1\fake_3_170896.jpg,1
2\print_2_7808.jpg,2
0\genuine_4_61343.jpg,0
1\fake_1_17561.jpg,1
1\fake_4_232511.jpg,1
1\fake_5_234349.jpg,1
2\print_2_7502.jpg,2
1\fake_5_233633.jpg,1
1\fake_1_17523.jpg,1
2\print_1_2273.jpg,2
2\print_1_2806.jpg,2
2\print_2_6728.jpg,2
1\fake_8_250280.jpg,1
1\fake_1_42655.jpg,1
1\fake_2_109117.jpg,1
0\genuine_1_16815.jpg,0
0\genuine_3_50261.jpg,0
0\genuine_3_40093.jpg,0
0\genuine_4_60176.jpg,0
1\fake_3_141034.jpg,1
0\genuine_5_83016.jpg,0
2\print_1_204.jpg,2
0\genuine_4_64858.jpg,0
1\fake_4_225230.jpg,1
1\fake_1_9261.jpg,1
1\fake_4_184048.jpg,1
2\print_2_5250.jpg,2
0\genuine_1_16564.jpg,0
1\fake_1_35165.jpg,1
1\fake_1_8448.jpg,1
2\print_2_5583.jpg,2
1\fake_4_186624.jpg,1
0\genuine_3_39951.jpg,0
0\genuine_1_3512.jpg,0
0\genuine_4_65248.jpg,0
1\fake_3_126385.jpg,1
1\fake_1_2825.jpg,1
1\fake_3_165849.jpg,1
0\genuine_3_46379.jpg,0
1\fake_4_209996.jpg,1
1\fake_4_198110.jpg,1
0\genuine_1_17356.jpg,0
1\fake_1_14436.jpg,1
0\genuine_4_71865.jpg,0
1\fake_1_30590.jpg,1
1\fake_3_161897.jpg,1
0\genuine_1_15406.jpg,0
2\print_1_118.jpg,2
2\print_1_2457.jpg,2
1\fake_8_245030.jpg,1
2\print_1_1908.jpg,2
2\print_1_1247.jpg,2
0\genuine_3_44639.jpg,0
2\print_2_5669.jpg,2
1\fake_3_157257.jpg,1
0\genuine_1_5152.jpg,0
2\print_1_1233.jpg,2
2\print_1_26.jpg,2
2\print_1_1103.jpg,2
0\genuine_3_40626.jpg,0
0\genuine_1_3893.jpg,0
1\fake_2_65471.jpg,1
0\genuine_4_71106.jpg,0
1\fake_2_98784.jpg,1
0\genuine_2_31949.jpg,0
1\fake_7_240539.jpg,1
0\genuine_1_17530.jpg,0
2\print_1_964.jpg,2
1\fake_1_4315.jpg,1
1\fake_4_190738.jpg,1
1\fake_3_167765.jpg,1
1\fake_3_151562.jpg,1
2\print_2_4938.jpg,2
0\genuine_2_39473.jpg,0
2\print_1_1657.jpg,2
2\print_2_4272.jpg,2
1\fake_4_187595.jpg,1
0\genuine_3_52841.jpg,0
1\fake_1_1737.jpg,1
2\print_1_2462.jpg,2
0\genuine_2_28586.jpg,0
1\fake_3_148683.jpg,1
0\genuine_2_28724.jpg,0
1\fake_8_246409.jpg,1
0\genuine_4_75456.jpg,0
0\genuine_4_69473.jpg,0
1\fake_4_232417.jpg,1
2\print_1_3495.jpg,2
0\genuine_5_83444.jpg,0
1\fake_1_50971.jpg,1
1\fake_8_248290.jpg,1
1\fake_1_20434.jpg,1
1\fake_1_56206.jpg,1
2\print_2_6878.jpg,2
2\print_1_2488.jpg,2
2\print_2_4825.jpg,2
0\genuine_2_38246.jpg,0
2\print_2_7370.jpg,2
0\genuine_3_39992.jpg,0
1\fake_2_73190.jpg,1
1\fake_2_85795.jpg,1
2\print_1_3466.jpg,2
0\genuine_2_28482.jpg,0
0\genuine_4_71390.jpg,0
2\print_2_6416.jpg,2
0\genuine_2_33122.jpg,0
0\genuine_1_16604.jpg,0
0\genuine_3_44983.jpg,0
0\genuine_2_33181.jpg,0
2\print_1_139.jpg,2
2\print_1_313.jpg,2
1\fake_4_192459.jpg,1
2\print_1_963.jpg,2
2\print_1_817.jpg,2
0\genuine_4_70492.jpg,0
2\print_1_1528.jpg,2
2\print_2_6906.jpg,2
2\print_2_4596.jpg,2
1\fake_4_196004.jpg,1
1\fake_1_37028.jpg,1
0\genuine_1_16355.jpg,0
2\print_2_4128.jpg,2
2\print_2_7545.jpg,2
0\genuine_3_40598.jpg,0
0\genuine_2_22854.jpg,0
0\genuine_1_18455.jpg,0
1\fake_1_3141.jpg,1
2\print_2_7042.jpg,2
2\print_1_742.jpg,2
2\print_1_3394.jpg,2
0\genuine_3_55478.jpg,0
2\print_1_3197.jpg,2
1\fake_1_31980.jpg,1
1\fake_2_80995.jpg,1
1\fake_4_203159.jpg,1
2\print_1_2287.jpg,2
1\fake_1_37367.jpg,1
1\fake_2_86639.jpg,1
1\fake_2_80716.jpg,1
2\print_1_3937.jpg,2
2\print_2_7183.jpg,2
0\genuine_3_52603.jpg,0
2\print_2_5594.jpg,2
1\fake_1_35000.jpg,1
0\genuine_4_76028.jpg,0
0\genuine_3_39723.jpg,0
0\genuine_5_83149.jpg,0
1\fake_3_168098.jpg,1
1\fake_4_178379.jpg,1
0\genuine_3_50229.jpg,0
0\genuine_5_85371.jpg,0
2\print_2_5008.jpg,2
0\genuine_4_72042.jpg,0
1\fake_4_199577.jpg,1
2\print_2_6668.jpg,2
2\print_1_1664.jpg,2
1\fake_7_238671.jpg,1
2\print_1_808.jpg,2
0\genuine_2_34661.jpg,0
2\print_2_7512.jpg,2
1\fake_4_202318.jpg,1
2\print_1_3216.jpg,2
0\genuine_3_42324.jpg,0
0\genuine_2_19805.jpg,0
2\print_2_5795.jpg,2
0\genuine_1_5316.jpg,0
1\fake_1_30872.jpg,1
2\print_1_970.jpg,2
1\fake_3_151118.jpg,1
1\fake_1_26996.jpg,1
2\print_1_2114.jpg,2
2\print_2_6400.jpg,2
2\print_2_6361.jpg,2
1\fake_8_246594.jpg,1
1\fake_2_97323.jpg,1
2\print_2_6926.jpg,2
0\genuine_3_46656.jpg,0
1\fake_7_242108.jpg,1
0\genuine_2_28669.jpg,0
0\genuine_4_77032.jpg,0
2\print_2_7578.jpg,2
1\fake_2_91010.jpg,1
2\print_1_286.jpg,2
2\print_2_4460.jpg,2
2\print_1_3035.jpg,2
2\print_1_554.jpg,2
1\fake_3_155482.jpg,1
0\genuine_1_17003.jpg,0
1\fake_3_157899.jpg,1
1\fake_3_144415.jpg,1
1\fake_1_34968.jpg,1
2\print_2_6131.jpg,2
1\fake_1_27100.jpg,1
1\fake_1_15345.jpg,1
1\fake_3_124657.jpg,1
2\print_2_5719.jpg,2
2\print_1_110.jpg,2
0\genuine_4_64333.jpg,0
2\print_1_2363.jpg,2
1\fake_3_129958.jpg,1
2\print_2_5282.jpg,2
1\fake_3_154695.jpg,1
1\fake_1_52796.jpg,1
1\fake_3_169457.jpg,1
2\print_1_780.jpg,2
0\genuine_3_56286.jpg,0
0\genuine_3_46414.jpg,0
0\genuine_1_10383.jpg,0
1\fake_2_66745.jpg,1
0\genuine_4_62907.jpg,0
2\print_2_4874.jpg,2
1\fake_1_40895.jpg,1
1\fake_3_126614.jpg,1
1\fake_2_63819.jpg,1
1\fake_4_222914.jpg,1
0\genuine_4_76685.jpg,0
1\fake_3_117366.jpg,1
1\fake_3_133035.jpg,1
1\fake_1_9396.jpg,1
2\print_2_7586.jpg,2
1\fake_2_80326.jpg,1
1\fake_2_82926.jpg,1
0\genuine_2_33237.jpg,0
1\fake_4_195362.jpg,1
1\fake_4_217871.jpg,1
2\print_1_2734.jpg,2
2\print_2_4342.jpg,2
0\genuine_4_71749.jpg,0
0\genuine_2_23934.jpg,0
0\genuine_5_81457.jpg,0
0\genuine_4_75758.jpg,0
1\fake_1_7832.jpg,1
1\fake_1_9426.jpg,1
1\fake_3_145874.jpg,1
1\fake_4_220166.jpg,1
0\genuine_3_52439.jpg,0
0\genuine_3_40762.jpg,0
0\genuine_4_59912.jpg,0
0\genuine_4_76695.jpg,0
1\fake_4_222049.jpg,1
0\genuine_3_58515.jpg,0
1\fake_3_164312.jpg,1
1\fake_3_153536.jpg,1
1\fake_8_245723.jpg,1
0\genuine_5_83084.jpg,0
1\fake_1_51285.jpg,1
2\print_2_7538.jpg,2
1\fake_2_111892.jpg,1
1\fake_2_74462.jpg,1
2\print_2_7080.jpg,2
2\print_2_6895.jpg,2
1\fake_1_432.jpg,1
0\genuine_3_56123.jpg,0
0\genuine_2_22011.jpg,0
2\print_2_7827.jpg,2
2\print_2_6965.jpg,2
2\print_2_4070.jpg,2
2\print_2_6112.jpg,2
1\fake_3_142181.jpg,1
2\print_1_1276.jpg,2
1\fake_2_60461.jpg,1
1\fake_4_184697.jpg,1
2\print_2_6522.jpg,2
2\print_2_6051.jpg,2
0\genuine_4_65398.jpg,0
0\genuine_3_47234.jpg,0
1\fake_3_133330.jpg,1
2\print_2_5481.jpg,2
2\print_2_7587.jpg,2
2\print_1_3943.jpg,2
2\print_1_2431.jpg,2
0\genuine_1_14514.jpg,0
2\print_1_402.jpg,2
1\fake_4_201546.jpg,1
0\genuine_1_15405.jpg,0
1\fake_4_185561.jpg,1
2\print_1_301.jpg,2
1\fake_1_53777.jpg,1
1\fake_4_229100.jpg,1
2\print_2_7226.jpg,2
1\fake_2_71008.jpg,1
2\print_1_1509.jpg,2
0\genuine_1_10668.jpg,0
0\genuine_3_55804.jpg,0
2\print_1_3945.jpg,2
1\fake_1_11716.jpg,1
2\print_1_3305.jpg,2
1\fake_3_170617.jpg,1
1\fake_4_230821.jpg,1
1\fake_4_211501.jpg,1
0\genuine_3_43075.jpg,0
1\fake_4_224793.jpg,1
0\genuine_4_77210.jpg,0
2\print_1_2673.jpg,2
2\print_2_5330.jpg,2
1\fake_2_70852.jpg,1
0\genuine_4_76607.jpg,0
1\fake_1_56836.jpg,1
2\print_1_3079.jpg,2
1\fake_7_240235.jpg,1
1\fake_4_217074.jpg,1
1\fake_4_225175.jpg,1
0\genuine_4_71679.jpg,0
0\genuine_1_15641.jpg,0
0\genuine_1_508.jpg,0
2\print_1_2283.jpg,2
1\fake_1_25869.jpg,1
0\genuine_5_87291.jpg,0
1\fake_3_121287.jpg,1
1\fake_3_129878.jpg,1
1\fake_5_235684.jpg,1
2\print_1_119.jpg,2
0\genuine_2_29486.jpg,0
0\genuine_4_73608.jpg,0
2\print_2_5202.jpg,2
1\fake_3_122158.jpg,1
1\fake_4_213549.jpg,1
1\fake_3_158349.jpg,1
2\print_2_4751.jpg,2
2\print_1_3607.jpg,2
1\fake_2_86894.jpg,1
2\print_2_4229.jpg,2
2\print_1_3742.jpg,2
1\fake_2_71205.jpg,1
1\fake_2_62006.jpg,1
0\genuine_3_47732.jpg,0
0\genuine_2_20999.jpg,0
0\genuine_4_62176.jpg,0
0\genuine_4_62578.jpg,0
0\genuine_5_84392.jpg,0
1\fake_3_137012.jpg,1
1\fake_8_249255.jpg,1
1\fake_3_163838.jpg,1
1\fake_3_148326.jpg,1
1\fake_4_228511.jpg,1
2\print_1_3743.jpg,2
0\genuine_4_73065.jpg,0
2\print_2_7917.jpg,2
0\genuine_1_12297.jpg,0
2\print_2_6148.jpg,2
0\genuine_1_17674.jpg,0
1\fake_1_344.jpg,1
1\fake_1_34676.jpg,1
0\genuine_3_46547.jpg,0
2\print_1_2967.jpg,2
1\fake_4_200453.jpg,1
1\fake_1_24446.jpg,1
0\genuine_5_83199.jpg,0
1\fake_1_12053.jpg,1
0\genuine_4_65807.jpg,0
0\genuine_4_63905.jpg,0
0\genuine_4_67025.jpg,0
0\genuine_5_81763.jpg,0
1\fake_8_245745.jpg,1
2\print_1_440.jpg,2
1\fake_2_69431.jpg,1
2\print_2_7688.jpg,2
0\genuine_1_7975.jpg,0
1\fake_2_61392.jpg,1
1\fake_1_31558.jpg,1
2\print_1_717.jpg,2
2\print_2_6440.jpg,2
1\fake_4_216394.jpg,1
1\fake_2_87814.jpg,1
0\genuine_4_75124.jpg,0
0\genuine_1_12737.jpg,0
0\genuine_5_80568.jpg,0
1\fake_4_205353.jpg,1
1\fake_2_66222.jpg,1
2\print_1_1232.jpg,2
0\genuine_5_82660.jpg,0
1\fake_3_141041.jpg,1
0\genuine_3_58648.jpg,0
1\fake_4_231768.jpg,1
0\genuine_1_15931.jpg,0
1\fake_2_80568.jpg,1
0\genuine_1_18282.jpg,0
1\fake_4_202791.jpg,1
1\fake_3_132111.jpg,1
0\genuine_4_76668.jpg,0
0\genuine_3_53858.jpg,0
1\fake_1_20459.jpg,1
2\print_2_6195.jpg,2
2\print_1_3000.jpg,2
2\print_1_3858.jpg,2
2\print_1_2583.jpg,2
0\genuine_3_58416.jpg,0
1\fake_8_246922.jpg,1
2\print_2_4811.jpg,2
0\genuine_1_6474.jpg,0
2\print_1_3750.jpg,2
1\fake_1_54097.jpg,1
0\genuine_4_60551.jpg,0
2\print_1_2520.jpg,2
1\fake_4_180732.jpg,1
2\print_1_2265.jpg,2
1\fake_4_228634.jpg,1
0\genuine_1_12386.jpg,0
2\print_2_5255.jpg,2
1\fake_2_90087.jpg,1
0\genuine_1_3743.jpg,0
0\genuine_4_67882.jpg,0
2\print_2_5996.jpg,2
2\print_2_6773.jpg,2
0\genuine_4_76216.jpg,0
0\genuine_2_36076.jpg,0
2\print_1_259.jpg,2
2\print_2_4168.jpg,2
1\fake_4_226704.jpg,1
1\fake_3_128979.jpg,1
1\fake_1_15430.jpg,1
0\genuine_2_21380.jpg,0
1\fake_4_178112.jpg,1
2\print_1_392.jpg,2
1\fake_3_165432.jpg,1
0\genuine_4_60646.jpg,0
2\print_2_6364.jpg,2
1\fake_1_41851.jpg,1
0\genuine_3_50696.jpg,0
2\print_1_1323.jpg,2
1\fake_2_59964.jpg,1
0\genuine_3_50412.jpg,0
2\print_2_5033.jpg,2
0\genuine_3_47224.jpg,0
0\genuine_1_19412.jpg,0
1\fake_1_18573.jpg,1
1\fake_3_160992.jpg,1
0\genuine_3_53166.jpg,0
1\fake_1_54309.jpg,1
2\print_1_1980.jpg,2
1\fake_4_229767.jpg,1
1\fake_4_182040.jpg,1
1\fake_4_176678.jpg,1
2\print_2_7974.jpg,2
2\print_2_6574.jpg,2
2\print_1_2109.jpg,2
2\print_1_2956.jpg,2
2\print_2_6868.jpg,2
0\genuine_3_56292.jpg,0
1\fake_4_223905.jpg,1
1\fake_2_80582.jpg,1
1\fake_2_95647.jpg,1
2\print_1_2561.jpg,2
2\print_2_5632.jpg,2
2\print_1_1192.jpg,2
2\print_2_4515.jpg,2
1\fake_2_78145.jpg,1
2\print_2_4096.jpg,2
0\genuine_3_50992.jpg,0
0\genuine_1_2842.jpg,0
1\fake_2_96630.jpg,1
2\print_2_6788.jpg,2
1\fake_2_73601.jpg,1
1\fake_2_97202.jpg,1
1\fake_1_38175.jpg,1
1\fake_4_180395.jpg,1
0\genuine_2_30295.jpg,0
1\fake_1_10912.jpg,1
1\fake_1_25737.jpg,1
2\print_1_1147.jpg,2
1\fake_1_21007.jpg,1
1\fake_4_185104.jpg,1
0\genuine_1_6559.jpg,0
1\fake_3_117719.jpg,1
1\fake_2_96564.jpg,1
0\genuine_5_83474.jpg,0
0\genuine_5_80371.jpg,0
0\genuine_5_85935.jpg,0
0\genuine_5_84978.jpg,0
2\print_2_4373.jpg,2
1\fake_5_232796.jpg,1
0\genuine_5_83049.jpg,0
2\print_1_1927.jpg,2
0\genuine_1_9948.jpg,0
1\fake_2_97444.jpg,1
1\fake_3_122054.jpg,1
2\print_2_7349.jpg,2
1\fake_8_243527.jpg,1
0\genuine_1_13828.jpg,0
1\fake_4_184666.jpg,1
0\genuine_1_16297.jpg,0
0\genuine_2_32907.jpg,0
0\genuine_5_79276.jpg,0
2\print_2_4568.jpg,2
1\fake_1_57994.jpg,1
1\fake_4_210877.jpg,1
2\print_1_1650.jpg,2
1\fake_1_45445.jpg,1
0\genuine_2_22761.jpg,0
1\fake_1_11256.jpg,1
2\print_2_6729.jpg,2
1\fake_1_48998.jpg,1
1\fake_2_62536.jpg,1
2\print_1_544.jpg,2
0\genuine_3_42582.jpg,0
0\genuine_3_55489.jpg,0
2\print_1_3369.jpg,2
2\print_2_5874.jpg,2
1\fake_7_242370.jpg,1
0\genuine_3_51865.jpg,0
0\genuine_1_18764.jpg,0
0\genuine_4_59647.jpg,0
0\genuine_4_60013.jpg,0
0\genuine_3_48043.jpg,0
2\print_2_6266.jpg,2
0\genuine_4_66984.jpg,0
1\fake_1_43049.jpg,1
0\genuine_1_4475.jpg,0
2\print_1_999.jpg,2
0\genuine_2_35964.jpg,0
0\genuine_2_27387.jpg,0
1\fake_3_121315.jpg,1
2\print_2_6917.jpg,2
2\print_2_7747.jpg,2
1\fake_3_156270.jpg,1
1\fake_3_118065.jpg,1
0\genuine_1_3903.jpg,0
0\genuine_5_87040.jpg,0
2\print_1_1427.jpg,2
2\print_1_1076.jpg,2
2\print_2_7951.jpg,2
1\fake_3_135114.jpg,1
2\print_1_1356.jpg,2
2\print_2_7939.jpg,2
2\print_2_5062.jpg,2
2\print_2_7137.jpg,2
0\genuine_1_13885.jpg,0
2\print_2_7560.jpg,2
0\genuine_1_14106.jpg,0
0\genuine_4_64342.jpg,0
1\fake_4_232167.jpg,1
2\print_2_6311.jpg,2
1\fake_1_46719.jpg,1
1\fake_5_235492.jpg,1
2\print_1_70.jpg,2
0\genuine_5_79608.jpg,0
2\print_2_6532.jpg,2
1\fake_3_124438.jpg,1
2\print_1_958.jpg,2
0\genuine_3_41330.jpg,0
1\fake_2_88964.jpg,1
1\fake_2_103512.jpg,1
1\fake_1_58013.jpg,1
1\fake_4_221420.jpg,1
2\print_2_4660.jpg,2
0\genuine_2_31968.jpg,0
0\genuine_3_57317.jpg,0
2\print_2_7026.jpg,2
0\genuine_2_36123.jpg,0
2\print_2_5401.jpg,2
2\print_2_4649.jpg,2
0\genuine_2_37508.jpg,0
1\fake_3_120701.jpg,1
2\print_1_2423.jpg,2
0\genuine_4_73118.jpg,0
2\print_1_3991.jpg,2
0\genuine_3_40109.jpg,0
0\genuine_3_45415.jpg,0
1\fake_2_85644.jpg,1
2\print_1_995.jpg,2
0\genuine_2_22852.jpg,0
1\fake_4_181442.jpg,1
0\genuine_2_30608.jpg,0
1\fake_2_68920.jpg,1
2\print_2_5320.jpg,2
0\genuine_5_79937.jpg,0
1\fake_4_230872.jpg,1
1\fake_2_66825.jpg,1
2\print_1_1827.jpg,2
1\fake_3_139116.jpg,1
0\genuine_2_33398.jpg,0
2\print_1_701.jpg,2
1\fake_1_4765.jpg,1
0\genuine_3_41670.jpg,0
2\print_2_4566.jpg,2
2\print_2_5505.jpg,2
0\genuine_4_67885.jpg,0
2\print_1_3176.jpg,2
0\genuine_2_31057.jpg,0
0\genuine_3_46908.jpg,0
0\genuine_1_8044.jpg,0
2\print_2_7594.jpg,2
1\fake_6_236767.jpg,1
2\print_2_4164.jpg,2
1\fake_2_94282.jpg,1
2\print_2_5145.jpg,2
1\fake_4_174517.jpg,1
1\fake_2_63230.jpg,1
2\print_2_7742.jpg,2
2\print_2_5403.jpg,2
2\print_1_851.jpg,2
2\print_2_7607.jpg,2
1\fake_3_172394.jpg,1
1\fake_3_145223.jpg,1
0\genuine_2_32268.jpg,0
1\fake_1_30665.jpg,1
2\print_1_1074.jpg,2
0\genuine_4_64534.jpg,0
1\fake_1_17653.jpg,1
1\fake_3_157835.jpg,1
1\fake_2_115921.jpg,1
0\genuine_1_9305.jpg,0
0\genuine_2_20876.jpg,0
1\fake_3_159240.jpg,1
0\genuine_3_43364.jpg,0
1\fake_8_246848.jpg,1
0\genuine_2_36788.jpg,0
2\print_1_2644.jpg,2
2\print_1_1858.jpg,2
0\genuine_2_30066.jpg,0
1\fake_3_145662.jpg,1
2\print_1_2661.jpg,2
2\print_2_5254.jpg,2
2\print_1_1396.jpg,2
1\fake_1_15092.jpg,1
1\fake_4_217001.jpg,1
0\genuine_2_37049.jpg,0
0\genuine_4_67105.jpg,0
0\genuine_3_55292.jpg,0
2\print_1_423.jpg,2
0\genuine_3_54916.jpg,0
0\genuine_1_7710.jpg,0
0\genuine_3_50170.jpg,0
2\print_1_1956.jpg,2
2\print_1_922.jpg,2
0\genuine_4_65902.jpg,0
1\fake_2_89979.jpg,1
0\genuine_2_37800.jpg,0
1\fake_1_3476.jpg,1
2\print_1_2778.jpg,2
1\fake_3_151103.jpg,1
2\print_2_5854.jpg,2
2\print_2_4023.jpg,2
1\fake_1_28010.jpg,1
2\print_2_7013.jpg,2
1\fake_4_224774.jpg,1
1\fake_3_154594.jpg,1
1\fake_3_134875.jpg,1
2\print_1_1732.jpg,2
0\genuine_1_8386.jpg,0
2\print_2_6640.jpg,2
1\fake_2_105607.jpg,1
0\genuine_3_56244.jpg,0
2\print_1_329.jpg,2
0\genuine_2_38014.jpg,0
2\print_2_5390.jpg,2
0\genuine_1_933.jpg,0
0\genuine_1_2790.jpg,0
1\fake_2_96916.jpg,1
0\genuine_4_63848.jpg,0
1\fake_4_207071.jpg,1
2\print_1_3679.jpg,2
0\genuine_4_61140.jpg,0
2\print_1_630.jpg,2
0\genuine_4_65522.jpg,0
1\fake_3_154606.jpg,1
1\fake_2_101295.jpg,1
1\fake_4_189427.jpg,1
1\fake_4_205801.jpg,1
2\print_1_2668.jpg,2
2\print_2_6200.jpg,2
2\print_1_2727.jpg,2
0\genuine_2_37973.jpg,0
0\genuine_1_6798.jpg,0
0\genuine_4_59888.jpg,0
0\genuine_2_30724.jpg,0
0\genuine_2_33685.jpg,0
1\fake_1_12385.jpg,1
0\genuine_1_13241.jpg,0
1\fake_1_12211.jpg,1
1\fake_1_27221.jpg,1
2\print_1_2486.jpg,2
2\print_2_4092.jpg,2
0\genuine_5_80102.jpg,0
0\genuine_4_68669.jpg,0
1\fake_1_17842.jpg,1
1\fake_2_106181.jpg,1
0\genuine_5_79342.jpg,0
2\print_2_7738.jpg,2
0\genuine_4_63520.jpg,0
1\fake_2_105290.jpg,1
1\fake_1_53556.jpg,1
1\fake_3_129921.jpg,1
0\genuine_1_17488.jpg,0
2\print_1_1020.jpg,2
0\genuine_4_73769.jpg,0
2\print_2_4440.jpg,2
2\print_1_1409.jpg,2
1\fake_4_224991.jpg,1
2\print_1_3018.jpg,2
1\fake_4_228062.jpg,1
0\genuine_2_29294.jpg,0
1\fake_2_70582.jpg,1
2\print_2_4013.jpg,2
1\fake_2_109764.jpg,1
1\fake_3_146744.jpg,1
0\genuine_4_66670.jpg,0
0\genuine_2_34771.jpg,0
2\print_2_7509.jpg,2
2\print_1_1530.jpg,2
2\print_2_7155.jpg,2
2\print_2_5555.jpg,2
1\fake_3_149773.jpg,1
2\print_1_2064.jpg,2
1\fake_2_83853.jpg,1
2\print_2_5560.jpg,2
2\print_2_5723.jpg,2
0\genuine_2_29087.jpg,0
2\print_1_1398.jpg,2
0\genuine_3_47730.jpg,0
1\fake_2_64240.jpg,1
0\genuine_3_49494.jpg,0
0\genuine_1_1456.jpg,0
0\genuine_2_21061.jpg,0
0\genuine_1_16213.jpg,0
2\print_1_3770.jpg,2
0\genuine_3_54456.jpg,0
1\fake_2_64805.jpg,1
0\genuine_2_30693.jpg,0
0\genuine_5_83947.jpg,0
2\print_2_6535.jpg,2
0\genuine_1_2883.jpg,0
1\fake_3_169606.jpg,1
0\genuine_4_72733.jpg,0
2\print_1_891.jpg,2
1\fake_6_238451.jpg,1
0\genuine_4_63710.jpg,0
1\fake_1_21203.jpg,1
2\print_2_5251.jpg,2
1\fake_2_73815.jpg,1
1\fake_3_161240.jpg,1
2\print_2_6028.jpg,2
2\print_2_6024.jpg,2
0\genuine_5_84987.jpg,0
1\fake_4_190162.jpg,1
0\genuine_5_82337.jpg,0
1\fake_2_74398.jpg,1
1\fake_1_54319.jpg,1
0\genuine_3_41197.jpg,0
2\print_2_6852.jpg,2
0\genuine_3_53415.jpg,0
1\fake_2_64037.jpg,1
2\print_2_6159.jpg,2
2\print_2_6991.jpg,2
2\print_2_4898.jpg,2
2\print_2_6702.jpg,2
1\fake_6_238346.jpg,1
1\fake_2_90600.jpg,1
0\genuine_5_86304.jpg,0
2\print_1_3113.jpg,2
1\fake_4_220054.jpg,1
2\print_2_4940.jpg,2
2\print_1_2014.jpg,2
0\genuine_2_28375.jpg,0
0\genuine_4_76349.jpg,0
2\print_1_407.jpg,2
2\print_1_3437.jpg,2
0\genuine_2_23787.jpg,0
0\genuine_1_6384.jpg,0
0\genuine_4_70511.jpg,0
1\fake_2_79666.jpg,1
2\print_2_7908.jpg,2
0\genuine_1_19686.jpg,0
0\genuine_5_82107.jpg,0
1\fake_8_244079.jpg,1
2\print_2_4947.jpg,2
2\print_1_576.jpg,2
0\genuine_1_9496.jpg,0
2\print_1_2306.jpg,2
0\genuine_2_21738.jpg,0
1\fake_4_224430.jpg,1
1\fake_2_115675.jpg,1
1\fake_1_52227.jpg,1
2\print_1_1778.jpg,2
1\fake_1_53845.jpg,1
2\print_2_4644.jpg,2
1\fake_2_96580.jpg,1
2\print_1_2598.jpg,2
2\print_2_4289.jpg,2
1\fake_4_191247.jpg,1
1\fake_4_197492.jpg,1
0\genuine_2_23683.jpg,0
1\fake_2_107416.jpg,1
0\genuine_1_9586.jpg,0
2\print_2_7008.jpg,2
1\fake_2_72947.jpg,1
0\genuine_4_71639.jpg,0
1\fake_1_7663.jpg,1
0\genuine_3_53572.jpg,0
1\fake_1_42868.jpg,1
1\fake_1_42085.jpg,1
1\fake_3_136856.jpg,1
0\genuine_1_2444.jpg,0
1\fake_1_15049.jpg,1
1\fake_1_28961.jpg,1
2\print_2_4161.jpg,2
2\print_1_1420.jpg,2
0\genuine_4_74048.jpg,0
2\print_1_1346.jpg,2
2\print_2_5548.jpg,2
2\print_2_4733.jpg,2
1\fake_3_128671.jpg,1
1\fake_3_149281.jpg,1
1\fake_1_50904.jpg,1
2\print_1_2303.jpg,2
2\print_1_2916.jpg,2
2\print_1_2527.jpg,2
1\fake_4_179758.jpg,1
0\genuine_2_28767.jpg,0
1\fake_3_134097.jpg,1
0\genuine_1_19019.jpg,0
1\fake_8_247095.jpg,1
0\genuine_2_34096.jpg,0
0\genuine_4_61082.jpg,0
0\genuine_1_7615.jpg,0
2\print_1_3040.jpg,2
1\fake_4_229161.jpg,1
1\fake_2_58630.jpg,1
1\fake_2_109693.jpg,1
0\genuine_4_64601.jpg,0
1\fake_4_184813.jpg,1
0\genuine_5_85897.jpg,0
0\genuine_1_5025.jpg,0
2\print_2_6856.jpg,2
2\print_2_7065.jpg,2
1\fake_2_59798.jpg,1
0\genuine_1_18882.jpg,0
0\genuine_2_36823.jpg,0
0\genuine_4_63090.jpg,0
0\genuine_3_55595.jpg,0
2\print_1_966.jpg,2
1\fake_2_113338.jpg,1
1\fake_4_211796.jpg,1
0\genuine_4_66168.jpg,0
1\fake_3_152894.jpg,1
0\genuine_4_75960.jpg,0
1\fake_3_131205.jpg,1
2\print_1_2152.jpg,2
0\genuine_3_46254.jpg,0
1\fake_3_162083.jpg,1
2\print_1_3460.jpg,2
1\fake_3_125865.jpg,1
0\genuine_1_18542.jpg,0
0\genuine_1_2190.jpg,0
0\genuine_2_34736.jpg,0
1\fake_6_238090.jpg,1
2\print_1_9.jpg,2
0\genuine_5_87572.jpg,0
1\fake_1_7133.jpg,1
1\fake_2_96490.jpg,1
1\fake_4_176927.jpg,1
0\genuine_3_48589.jpg,0
0\genuine_5_79103.jpg,0
0\genuine_3_44562.jpg,0
0\genuine_5_87062.jpg,0
2\print_1_1635.jpg,2
0\genuine_3_41666.jpg,0
0\genuine_4_61427.jpg,0
2\print_1_2029.jpg,2
0\genuine_2_35340.jpg,0
1\fake_3_161193.jpg,1
2\print_1_447.jpg,2
1\fake_4_181640.jpg,1
0\genuine_1_4269.jpg,0
1\fake_1_7857.jpg,1
0\genuine_2_23096.jpg,0
0\genuine_1_18302.jpg,0
2\print_2_6860.jpg,2
2\print_1_3323.jpg,2
